0.0, 1852503.4003986535, 28864.0421, 232, 160, 15940.356160571258
0.0, 2028508.2721674251, 16783.2144, 224, 144, 15460.769267384003
0.0, 2080499.6329692397, 18609.2168, 220, 136, 15083.69917011558
0.0, 1946190.5533206053, 22059.2578, 226, 148, 15766.254133938384
0.0, 1970907.7168111678, 17446.2800, 226, 148, 15676.884255353556
0.0, 2067028.4949126735, 24049.9839, 220, 136, 14898.549842792814
0.0, 1887042.3839217757, 27897.7156, 228, 152, 15846.738806122656
0.0, 2026266.0739193745, 22534.4420, 224, 144, 15171.832373560834
0.0, 1999050.694902594, 21141.7699, 222, 140, 15430.925687027287
0.0, 1944676.398045613, 17936.3244, 226, 148, 15782.327317245468
0.0, 2103765.643357775, 34157.5624, 216, 128, 14832.531117508295
0.0, 1880957.7586324157, 18753.3814, 230, 158, 16095.596516898111
0.0, 2095966.3115385373, 31412.0686, 214, 124, 14873.935322299967
0.0, 1988286.0883589464, 23317.0948, 222, 142, 15257.958767107046
0.0, 1814188.1736592948, 23044.4622, 232, 162, 16360.530507638783
0.0, 1807808.3768428916, 25083.9343, 230, 158, 16280.624077077955
0.0, 1863046.7173626875, 31837.8293, 226, 154, 16137.835494068848
0.0, 1950651.654603229, 26695.6476, 228, 152, 15528.829487016788
0.0, 2040171.7602471155, 22841.3104, 218, 132, 15448.480678243252
0.0, 1913408.0747971805, 28848.3079, 226, 148, 15992.490740609968
0.0, 2037759.7938665762, 26678.7355, 222, 140, 15203.542475416767
0.0, 1945194.061704006, 34547.5068, 224, 146, 15757.997395030427
0.0, 1865153.4700499133, 32708.6519, 230, 158, 15933.403531438353
0.0, 1904820.8300547244, 33463.3258, 226, 152, 15938.621614879403
0.0, 1991657.9190591897, 33026.0966, 224, 144, 15403.253666607492
0.0, 2028005.7165260555, 19935.2167, 220, 138, 15555.667146208689
0.0, 1977049.3502530658, 39984.4957, 222, 142, 15400.62092553063
0.0, 1991988.7991773318, 18690.4660, 226, 148, 15403.093638524962
0.0, 1996498.0909980556, 26202.9139, 224, 146, 15451.485531044302
0.0, 1977522.9272133852, 20276.7447, 226, 148, 15476.144066820752
0.0, 1921389.8374793567, 20572.7173, 226, 150, 15921.888707615662
0.0, 1968069.1780422337, 38348.8592, 222, 142, 15626.676638837023
0.0, 1994356.1731387333, 32567.4414, 222, 140, 15303.188517194474
0.0, 2052394.525639273, 19042.9043, 220, 136, 15294.9612404038
0.0, 1950535.970703861, 21575.3318, 226, 150, 15824.46255151333
0.0, 1970930.7519818137, 29929.1371, 226, 148, 15345.668050637418
0.0, 1980786.7550901622, 21880.1123, 226, 148, 15302.862424413643
0.0, 2087014.3019757564, 21163.8867, 216, 130, 14971.695650707285
0.0, 1937460.4721353657, 32476.8429, 222, 140, 15829.052739808521
0.0, 1853059.6521790442, 28351.1613, 230, 158, 16020.57317272415
0.0, 1895090.2990847556, 21824.6897, 228, 152, 16080.476742954537
0.0, 1928320.6540632758, 22129.0580, 226, 148, 15983.433815390656
0.0, 2043119.8093852052, 20945.0767, 222, 140, 15104.049791930544
0.0, 2084642.0201534291, 20596.5738, 218, 134, 14996.576099750113
0.0, 2014863.765848459, 25904.5259, 220, 138, 15313.592576234654
0.0, 2145183.1540806256, 17001.0417, 212, 120, 14947.155841339281
0.0, 2002072.3862150563, 20395.9419, 220, 136, 15698.963243417758
0.0, 1996606.7441044732, 25470.8768, 214, 126, 15725.295102946919
0.0, 1930300.0555129389, 30773.4125, 224, 146, 15931.456316267602
0.0, 2037208.2163955711, 22732.9040, 220, 136, 15307.47581857844
0.0, 1996286.1905071752, 23528.2889, 224, 146, 15271.848370507929
0.0, 2012221.1907040435, 31824.7173, 222, 140, 15216.701595926084
0.0, 2037294.804149246, 31222.1043, 218, 132, 15104.062848218548
0.0, 2019649.5636263192, 18789.0907, 220, 136, 15653.629697874605
0.0, 2028622.7251149495, 36894.1141, 218, 136, 15078.398262889594
0.0, 1995380.872421477, 25927.0422, 224, 144, 15222.052296750264
0.0, 1749076.2846470652, 39763.8966, 234, 164, 16493.94770532461
0.0, 1961442.8353288157, 18045.6826, 226, 148, 15762.261081681132
0.0, 2029316.1022711, 20615.2783, 222, 140, 15507.650866181744
0.0, 2025502.2022877065, 21831.6362, 222, 140, 14936.884446964903
0.0, 2039110.431086713, 18374.8295, 222, 140, 15410.349267311904
0.0, 1991305.3236293392, 35541.3409, 218, 132, 15507.558592949486
0.0, 1987823.5202113236, 25855.2731, 222, 140, 15577.555628254111
0.0, 1931851.5790862748, 27327.1213, 226, 150, 15622.334994533177
0.0, 1937867.8395632878, 39096.4015, 224, 146, 15495.471109096914
0.0, 1931499.9757559514, 31268.1488, 224, 146, 15701.295403223445
0.0, 1902652.3322097375, 25274.3453, 228, 152, 15866.507194208172
0.0, 1954646.371659634, 33560.9340, 226, 148, 15557.785830189754
0.0, 1897113.0166710373, 26164.3836, 228, 152, 16051.73566174032
0.0, 2070663.0001577241, 19338.1588, 216, 128, 15066.984801520815
0.0, 2012051.0588510593, 19004.5826, 222, 142, 15416.323953044877
0.0, 2018163.3214458385, 18349.1710, 224, 144, 15062.202174293296
0.0, 1916307.6053042903, 23817.4305, 230, 156, 15689.260972979602
0.0, 2021389.7940966056, 31197.9437, 220, 136, 15209.261262617112
0.0, 1856433.1712470136, 37429.7557, 226, 148, 16136.782082904585
0.0, 1996489.2542464507, 24794.7778, 222, 142, 15317.105618900085
0.0, 2068787.3623309503, 25381.6210, 218, 134, 15038.147556351663
0.0, 1975225.1242427556, 23396.5579, 226, 148, 15555.223842983094
