0.0, 1930310.863308704, 28864.0421, 232, 160, 13049.624540443749
0.0, 2078776.5398638402, 16783.2144, 224, 144, 12532.421845813704
0.0, 2140094.0464005736, 18609.2168, 220, 136, 11242.097888982045
0.0, 2024047.1793402373, 22059.2578, 226, 148, 12063.956439470896
0.0, 2026020.955460642, 17446.2800, 226, 148, 12358.113118138544
0.0, 2141421.4606364295, 24049.9839, 220, 136, 11246.179072345982
0.0, 1959794.9998456952, 27897.7156, 228, 152, 13242.429652314231
0.0, 2101511.6275336607, 22534.4420, 224, 144, 11191.64796646844
0.0, 2068077.491501438, 21141.7699, 222, 140, 12758.753998160855
0.0, 2008766.9540667948, 17936.3244, 226, 148, 12889.813635827777
0.0, 2212245.1461927537, 34157.5624, 216, 128, 12797.605071812228
0.0, 1939604.0242406968, 18753.3814, 230, 158, 12267.256065392661
0.0, 2190027.437849096, 31412.0686, 214, 124, 12226.248037894215
0.0, 2070316.711287037, 23317.0948, 222, 142, 13791.535318826924
0.0, 1877889.0567194072, 23044.4622, 232, 162, 13597.484272581582
0.0, 1889290.7716369939, 25083.9343, 230, 158, 13223.688726971233
0.0, 1944912.2143202352, 31837.8293, 226, 154, 13321.014985977501
0.0, 2022831.9911452737, 26695.6476, 228, 152, 12152.210652979398
0.0, 2120252.5831497954, 22841.3104, 218, 132, 11453.768763995657
0.0, 2002654.4118725655, 28848.3079, 226, 148, 12500.604799527993
0.0, 2110172.650372499, 26678.7355, 222, 140, 11054.808359074157
0.0, 2025242.0975181311, 34547.5068, 224, 146, 11568.046790003673
0.0, 1964639.108104754, 32708.6519, 230, 158, 12728.700938191338
0.0, 1982150.5955708432, 33463.3258, 226, 152, 12773.241189562093
0.0, 2082393.2648450087, 33026.0966, 224, 144, 12059.156360047391
0.0, 2096093.340908443, 19935.2167, 220, 138, 11343.308923205464
0.0, 2077613.2376407653, 39984.4957, 222, 142, 11600.8680146657
0.0, 2047011.2326447482, 18690.4660, 226, 148, 12143.701655700163
0.0, 2069077.884570376, 26202.9139, 224, 146, 11730.820346040231
0.0, 2037868.5211114297, 20276.7447, 226, 148, 12387.347158625957
0.0, 1980764.6935540065, 20572.7173, 226, 150, 12662.508908871758
0.0, 2068022.4784733034, 38348.8592, 222, 142, 11497.151105406094
0.0, 2089720.2359012598, 32567.4414, 222, 140, 12829.81844682061
0.0, 2113742.957063181, 19042.9043, 220, 136, 11862.780365879278
0.0, 2013923.374599264, 21575.3318, 226, 150, 11810.444201967495
0.0, 2047767.780651779, 29929.1371, 226, 148, 11879.297496436797
0.0, 2042486.6741225282, 21880.1123, 226, 148, 12455.743806014234
0.0, 2157009.8369904472, 21163.8867, 216, 130, 12334.605947480837
0.0, 2027921.368263834, 32476.8429, 222, 140, 12634.184138552313
0.0, 1929923.2404390145, 28351.1613, 230, 158, 13220.687141255423
0.0, 1958247.2202800193, 21824.6897, 228, 152, 14153.807107022725
0.0, 1991840.6682880581, 22129.0580, 226, 148, 12851.340217634133
0.0, 2105551.060705939, 20945.0767, 222, 140, 12624.137556127787
0.0, 2155976.540695422, 20596.5738, 218, 134, 11228.166135280859
0.0, 2088372.2507002493, 25904.5259, 220, 138, 12241.558968233061
0.0, 2217182.088330086, 17001.0417, 212, 120, 13945.696082534392
0.0, 2080075.6067120708, 20395.9419, 220, 136, 12829.529205561817
0.0, 2088886.352448447, 25470.8768, 214, 126, 14014.639813190275
0.0, 2030555.928223294, 30773.4125, 224, 146, 12377.87858186935
0.0, 2095440.3068120899, 22732.9040, 220, 136, 13035.370557204593
0.0, 2064664.5973261506, 23528.2889, 224, 146, 12080.682576283865
0.0, 2107816.5283515817, 31824.7173, 222, 140, 12215.503285682604
0.0, 2133949.964660078, 31222.1043, 218, 132, 13383.899323475107
0.0, 2090872.7117429054, 18789.0907, 220, 136, 12463.899204210826
0.0, 2126264.814215685, 36894.1141, 218, 136, 12403.03712399034
0.0, 2088995.613385136, 25927.0422, 224, 144, 11811.540241433375
0.0, 1836442.4815486958, 39763.8966, 234, 164, 13721.714463286497
0.0, 2027836.0770565867, 18045.6826, 226, 148, 12516.30610072635
0.0, 2089750.0451103093, 20615.2783, 222, 140, 11963.626036320968
0.0, 2095413.3646639765, 21831.6362, 222, 140, 13578.494993823775
0.0, 2108115.584512126, 18374.8295, 222, 140, 12297.31566108915
0.0, 2096044.9625474338, 35541.3409, 218, 132, 12802.710572733195
0.0, 2073156.2712011202, 25855.2731, 222, 140, 13373.098150546273
0.0, 2013343.4017419554, 27327.1213, 226, 150, 12212.653049013355
0.0, 2030486.8482817644, 39096.4015, 224, 146, 11466.809994735117
0.0, 2009282.551833482, 31268.1488, 224, 146, 12723.896634384453
0.0, 1981806.3903540184, 25274.3453, 228, 152, 13102.200882816758
0.0, 2044258.8882454983, 33560.9340, 226, 148, 12621.963668875263
0.0, 1962962.4146693237, 26164.3836, 228, 152, 13161.556073682996
0.0, 2138002.6024960177, 19338.1588, 216, 128, 12090.099559602935
0.0, 2068073.7705756477, 19004.5826, 222, 142, 12814.834240895261
0.0, 2077509.2136862392, 18349.1710, 224, 144, 12574.5736249073
0.0, 1983197.3071985724, 23817.4305, 230, 156, 12218.608705754834
0.0, 2112541.157667231, 31197.9437, 220, 136, 12031.264173734273
0.0, 1944993.3020528194, 37429.7557, 226, 148, 13478.08832522828
0.0, 2072543.1925366118, 24794.7778, 222, 142, 12307.240855222932
0.0, 2153664.9900751193, 25381.6210, 218, 134, 11051.148296016594
0.0, 2043535.5437456458, 23396.5579, 226, 148, 12078.257929828664
