0.0, 2516968.7341739605, 54901.6369, 156, 16, 7158.000365379233
0.0, 2384951.931341993, 49429.7682, 154, 20, 6020.276240587886
0.0, 2531496.0106500136, 43090.3971, 156, 18, 6430.7621343200935
0.0, 2428523.250541392, 47662.8021, 150, 4, 1357.6799082748973
0.0, 2339564.1921295114, 44047.6217, 146, 16, 7212.339677950352
0.0, 2353701.791526856, 32428.0370, 140, 10, 4557.140162112952
0.0, 2312992.0676116087, 64573.0408, 148, 6, 2733.253026726232
0.0, 2370650.420090251, 54258.8206, 150, 2, 1891.5378752045472
0.0, 2344279.583801996, 54885.4274, 144, 12, 4712.2511325385785
0.0, 2365833.7964396835, 57016.0659, 154, 18, 5678.450620948064
0.0, 2403456.8104640488, 55524.2029, 160, 38, 9535.867669619793
0.0, 2315097.9979194347, 50841.8702, 152, 22, 5982.783776013162
0.0, 2487439.7258789893, 49424.5057, 152, 0, 1391.657101028161
0.0, 2535396.3157397136, 38892.4140, 152, 10, 3485.0253132811713
0.0, 2422256.562538075, 75156.8492, 162, 22, 4420.44999105937
0.0, 2238479.9728148985, 63419.4925, 146, 26, 9291.115867778915
0.0, 2377947.1631340454, 39055.2369, 148, 14, 6240.2672478287595
0.0, 2299212.245186071, 50434.3651, 148, 14, 3936.587558801164
0.0, 2386469.315965131, 51203.4257, 144, 12, 5116.599284301157
0.0, 2295064.585538709, 43317.8641, 148, 18, 6078.195946122456
0.0, 2215608.4732275256, 48393.6302, 136, 14, 4520.837591576561
0.0, 2360448.460278095, 60297.0940, 156, 28, 7850.9106600640725
0.0, 2281195.941139711, 63587.2595, 146, 14, 5492.955875170976
0.0, 2482322.2648889427, 58941.4063, 156, 18, 5616.600303952469
0.0, 2342464.5543676447, 44112.8970, 142, 6, 1961.2183695238393
0.0, 2525108.788526288, 39491.6725, 152, 4, 1975.6337357654977
0.0, 2349099.010301768, 37569.0310, 136, 16, 7591.392521254892
0.0, 2338604.23791035, 43947.3893, 148, 6, 1260.9240927064434
0.0, 2395962.9188820967, 56696.7964, 152, 14, 5396.315887519441
0.0, 2481251.115717461, 50703.4302, 152, 8, 3814.528356028746
0.0, 2401532.9088114705, 43522.1171, 146, 10, 3796.912716679459
0.0, 2339940.4710521474, 33699.7032, 142, 14, 6571.334415474531
0.0, 2240468.2295151004, 62930.1222, 148, 18, 5155.0068865133435
0.0, 2427336.054825653, 53614.3724, 150, 6, 3277.1091427252363
0.0, 2307245.266286488, 41321.4563, 148, 24, 9007.110544723257
0.0, 2439752.729782481, 57532.0725, 156, 16, 3282.4911037432908
0.0, 2348288.502028115, 36499.0713, 144, 20, 9461.483828454768
0.0, 2445980.1590035153, 60639.1827, 154, 12, 3493.6759879947235
0.0, 2480978.308213724, 44955.7753, 158, 26, 8070.386836837658
0.0, 2408573.3054686217, 58639.5899, 148, 6, 2205.5316022783823
0.0, 2472766.5721087074, 56299.9398, 158, 16, 3611.114151854178
0.0, 2133538.009728866, 37004.0434, 126, 20, 8609.748913249814
0.0, 2428099.093441994, 56538.2717, 144, 8, 4207.489687714306
0.0, 2452148.2005908256, 53076.4222, 158, 22, 6028.1595885739835
0.0, 2442954.146127785, 51675.8669, 156, 18, 4806.356108161519
0.0, 2370235.4754433967, 58152.8678, 152, 16, 5497.886626264965
0.0, 2441395.0127804554, 55743.0949, 152, 14, 6385.369283101718
0.0, 2324945.2000403437, 55551.1115, 150, 24, 7912.216531415202
0.0, 2456749.900591799, 28196.8026, 142, 10, 2985.480891737473
0.0, 2212782.814085942, 35382.2995, 130, 20, 8951.94652919344
0.0, 2321503.007669578, 47936.6233, 146, 14, 7299.229831768986
0.0, 2342037.7292938284, 62368.9574, 150, 10, 4052.738966838764
0.0, 2393615.525006085, 50037.0626, 144, 10, 4156.181021148568
0.0, 2478059.414565669, 57341.5584, 152, 2, 1731.1633371810992
0.0, 2492787.318668133, 51100.4748, 156, 10, 2196.2469590481405
0.0, 2385714.7983327108, 47941.6431, 150, 8, 2988.4028175599087
0.0, 2390558.2570944712, 68706.7769, 152, 18, 7547.128058686332
0.0, 2377004.0892652953, 46946.9887, 148, 20, 8154.8425134345125
0.0, 2152704.423314117, 32211.9651, 128, 18, 6691.126096368233
0.0, 2439416.1548858653, 47965.1195, 150, 6, 2614.6738917119283
0.0, 2262943.7678841716, 26957.6735, 136, 32, 9224.633467132511
0.0, 2290840.8638972556, 68065.7885, 148, 2, 1850.7619468164412
0.0, 2482713.4244748345, 41065.5938, 148, 14, 6033.6947501375835
0.0, 2480366.5820209174, 54358.2425, 148, 4, 2983.548653460769
0.0, 2508985.168239607, 63402.8180, 166, 40, 8837.306255608759
0.0, 2451907.959330688, 36170.8912, 146, 8, 4201.7107067257375
0.0, 2121780.7902093264, 35381.2785, 122, 16, 10860.055779073613
0.0, 2417913.9089169577, 43771.2602, 148, 2, 1213.456109519306
0.0, 2344172.6621658714, 78922.0432, 156, 8, 1455.1977837199963
0.0, 2454302.08515533, 60861.1695, 154, 6, 1811.5911173946997
0.0, 2360132.9487791746, 53420.7504, 152, 20, 7077.367719859218
0.0, 2371000.463664889, 64922.1458, 154, 14, 3524.2141262687496
0.0, 2405988.441739898, 51168.0604, 148, 2, 2471.3592577933873
0.0, 2366952.821277905, 48576.1598, 150, 18, 5668.0081957127295
0.0, 2436281.515499694, 48892.6514, 152, 16, 5127.945536084859
0.0, 2461916.692402817, 35309.1368, 144, 10, 4743.017742487957
0.0, 2540069.9518834045, 44874.6995, 156, 10, 2122.1660348538185
